Series,Movie,Critic Review
Star Wars,STAR WARS: EPISODE II - ATTACK OF THE CLONES,"Allowing for some dull moments, this movie has considerable visual style."
Star Wars,STAR WARS: EPISODE II - ATTACK OF THE CLONES,The latest entry in George Lucas' transgalactic saga of the moral rise and fall of Anakin Skywalker and the deterioration of democracy into despotism has an electric visual majesty and boasts Lucas' best direction since American Graffiti.
Star Wars,STAR WARS: EPISODE II - ATTACK OF THE CLONES,"Attack of the Clones is the best Star Wars installment since The Empire Strikes Back, hurtling along so quickly that you hardly notice the many moments when the story fails to make sense -- even on its own fantastical terms."
Star Wars,STAR WARS: EPISODE II - ATTACK OF THE CLONES,"Lucas' obsession with digital technology has obliterated the saga's last remnants of human purpose and turned his once mesmerizing space opera into a pure, dehumanized cartoon."
Star Wars,STAR WARS: EPISODE II - ATTACK OF THE CLONES,"In lieu of a proper climax, Attack Of The Clones ends with a tantalizing cliffhanger for the next episode, but Lucas' lumbering series is presenting fewer and fewer reasons to tune in."
Star Wars,STAR WARS: EPISODE II - ATTACK OF THE CLONES,"Better than Phantom, but still inferior to Episodes IV, V and VI."
Star Wars,STAR WARS: EPISODE II - ATTACK OF THE CLONES,It's the last 20 minutes that save the film from too much visual information (though it is state-of-the-art awesome) and too much exposition (without the humor that made episodes IV-VI three of the best films ever made).
Star Wars,STAR WARS: EPISODE II - ATTACK OF THE CLONES,"George Lucas puts away childish things and gets down to business with Star Wars Episode II: Attack of the Clones, the movie Jedi disciples waited 16 years to see and got Episode I instead."
Star Wars,STAR WARS: EPISODE II - ATTACK OF THE CLONES,"It's frustrating to watch a movie which has been so painstakingly crafted and is so extraordinarily designed and yet in which the storytelling is so sloppy, as if lost in the prosthetic and mechanical clutter on the screen."
Star Wars,STAR WARS: EPISODE II - ATTACK OF THE CLONES,"It's still a rush to sit in a packed theater (equipped with THX, naturally) when that first blast of John Williams' fanfare sounds. Then you have to endure the rest of the movie."
Star Wars,STAR WARS: EPISODE II - ATTACK OF THE CLONES,"You can't blame actors, particularly young ones, when the words put in their mouths are almost unspeakable and the direction seems to suck them dry of energy or spontaneity."
Star Wars,STAR WARS: EPISODE II - ATTACK OF THE CLONES,"Sit back and enjoy fantastic, imaginative visuals."
Star Wars,STAR WARS: EPISODE II - ATTACK OF THE CLONES,It starts off briskly with some fantastic special effects and a great high-speed chase but then founders on the shores of bad script writing.
Star Wars,STAR WARS: EPISODE II - ATTACK OF THE CLONES,"Though, lacking in plotline it makes up for in action and entertainment."
Star Wars,STAR WARS: EPISODE II - ATTACK OF THE CLONES,"Lucas does not always recognize his limitations. This tends to make films of mixed quality. Still, there is always enough that is excellent to make them worth seeing."
Star Wars,STAR WARS: EPISODE II - ATTACK OF THE CLONES,"Attack of the Clones emerges looking as bad as if not worse than its 1999 predecessor, thanks to the lame romantic subplot, which is so badly written, directed and performed that it surpasses Jar-Jar Binks as the all-time low point in the series."
Star Wars,STAR WARS: EPISODE II - ATTACK OF THE CLONES,Makes The Phantom Menace seem like one long clearing of the throat before Lucas could begin to tell the real story.
Star Wars,STAR WARS: EPISODE II - ATTACK OF THE CLONES,This time the exposition is so thick that everyone except acolytes may tune out.
Star Wars,STAR WARS: EPISODE II - ATTACK OF THE CLONES,"The special effects are remarkable, yet somehow numbing, and the film only partly lives up to the promise in the title of Lucas's company, Industrial Light and Magic."
Star Wars,STAR WARS: EPISODE II - ATTACK OF THE CLONES,"While it lacks the quality of Empire's script and performances, Clones is the most visually enthralling of the series so far."
Star Wars,STAR WARS: EPISODE II - ATTACK OF THE CLONES,It is certainly better than the childish Phantom Menace and the final 45 minutes of straight action beat the editing nightmare at the end of the last film.
Star Wars,STAR WARS: EPISODE II - ATTACK OF THE CLONES,"Christensen is a winning mix of sultry and sulky as the now older Anakin, while McGregor is finally beginning to relax as the mentor who understandably refuses to treat his moody pupil like a grown-up."
Star Wars,STAR WARS: EPISODE II - ATTACK OF THE CLONES,The magic has definitely been recaptured.
Star Wars,STAR WARS: EPISODE II - ATTACK OF THE CLONES,"As convincing a job as they, Christensen, and Lee do, they all end up being upstaged by the jaw-dropping skills of a CGI creation: Yoda (again voiced by Frank Oz), who finally gets a chance to show exactly why he has such a legendary reputation."
Star Wars,STAR WARS: EPISODE II - ATTACK OF THE CLONES,The muppet steals what's otherwise an underwhelming show.
Star Wars,STAR WARS: EPISODE II - ATTACK OF THE CLONES,"Clones is far from perfect, but when it clicks, it revives the old spirit that made a generation become so obsessed with all things Star Wars in the first place."
Star Wars,STAR WARS: EPISODE II - ATTACK OF THE CLONES,"It's impossible...to dismiss a film with this much stuff: exotic production design, imaginative characters, and a wide variety of digital jedi fu."
Star Wars,STAR WARS: EPISODE II - ATTACK OF THE CLONES,"It would be easy to say that this film is fantastic and blows away the others, but unfortunately I cannot."
Star Wars,STAR WARS: EPISODE II - ATTACK OF THE CLONES,"Superior to Episode I -- The Phantom Menace, with its annoying Jar Jar Binks and its dull, galaxy-hopping story line."
Star Wars,STAR WARS: EPISODE II - ATTACK OF THE CLONES,Enjoy this film they will.
Star Wars,STAR WARS: EPISODE II - ATTACK OF THE CLONES,Alternately excites and bores.
Star Wars,STAR WARS: EPISODE II - ATTACK OF THE CLONES,"I'll call it nearly good, based mostly on one hell of a last half-hour."
Star Wars,STAR WARS: EPISODE II - ATTACK OF THE CLONES,It's no Empire Strikes Back but then you won't have to worry about Jar Jar too much either.
Star Wars,STAR WARS: EPISODE II - ATTACK OF THE CLONES,How I wish I could say something other than ho-hum.
Star Wars,STAR WARS: EPISODE II - ATTACK OF THE CLONES,You will most likely end up sitting through this latest installment - even if the series has become a shadow of its former self
Star Wars,STAR WARS: EPISODE II - ATTACK OF THE CLONES,"My God, how wonderful it would be if it just even pretended to not be so commercialized."
Star Wars,STAR WARS: EPISODE II - ATTACK OF THE CLONES,The Star Wars franchise continues to slip into obscurity with another underwhelming entry.
Star Wars,STAR WARS: EPISODE II - ATTACK OF THE CLONES,"When George Lucas learns to make his audience feel the way he does about creating his worlds and the living things that populate them, he just might be more at one with a larger creative force as well. The new films are good, but they're still clones."
Star Wars,STAR WARS: EPISODE II - ATTACK OF THE CLONES,"Lucas has delivered new worlds, characters, and creatures but has left in little of the humor that sparkled throughout the original Star Wars."
Star Wars,STAR WARS: EPISODE II - ATTACK OF THE CLONES,At least it's better than Return of the Jedi. If that sounds like faint praise... then line up and find out for yourself.
Star Wars,STAR WARS: EPISODE II - ATTACK OF THE CLONES,I feel ambivalent about it and I'm still going to pay to see it again. It's just that important to our collective dorkitude.
Star Wars,STAR WARS: EPISODE II - ATTACK OF THE CLONES,"Yes, it's better than The Phantom Menace. Think for a minute about how little that means."
Star Wars,STAR WARS: EPISODE II - ATTACK OF THE CLONES,"Star Wars fans, prepare to weep with joy."
Star Wars,STAR WARS: EPISODE II - ATTACK OF THE CLONES,It has all the moves; it never quite catches the rhythm.
Star Wars,STAR WARS: EPISODE II - ATTACK OF THE CLONES,"...open your eyes and ears and disengage your mind...it's a splendid film, and enjoying it for its sheer beauty is much more fun than having to think about it."
Star Wars,STAR WARS: EPISODE II - ATTACK OF THE CLONES,"It's the breakdown of genre influences that expresses Clones' melodrama in grandiose, exciting terms."
Star Wars,STAR WARS: EPISODE II - ATTACK OF THE CLONES,"If Phantom Menace resulted in mindless boredom, then Attack of the Clones at least offers mindless entertainment."
Star Wars,STAR WARS: EPISODE II - ATTACK OF THE CLONES,The Force is indeed with George Lucas.
Star Wars,STAR WARS: EPISODE II - ATTACK OF THE CLONES,"A tale full of sound and fury, sucking the life out of cinema."
Star Wars,STAR WARS: EPISODE II - ATTACK OF THE CLONES,The second half of this film is almost a different movie. Everything about it is better. Everything.
Star Wars,STAR WARS: EPISODE II - ATTACK OF THE CLONES,"The least of the Star Wars series, but that is pretty damn good."
Star Wars,STAR WARS: EPISODE II - ATTACK OF THE CLONES,Star Wars fans will be in heaven.
Star Wars,STAR WARS: EPISODE II - ATTACK OF THE CLONES,...less irritating than its immediate predecessor - but it may be going too far to say it's a better movie. It may be going too far to say it's a movie at all
Star Wars,STAR WARS: EPISODE II - ATTACK OF THE CLONES,"Basically, it's pretty but dumb."
Star Wars,STAR WARS: EPISODE II - ATTACK OF THE CLONES,"Lucas returns the series to its roots, delivering a cartoon-like adventure that uses special effects to enhance rather than replace storytelling."
Star Wars,STAR WARS: EPISODE II - ATTACK OF THE CLONES,Meant for Star Wars fans. It is there to give them a good time.
Star Wars,STAR WARS: EPISODE II - ATTACK OF THE CLONES,"While it's not quite what the first three were, it's on the right track. This one definitely is an improvement from `Episode 1'."
Star Wars,STAR WARS: EPISODE II - ATTACK OF THE CLONES,"If you fell asleep within the first fifteen minutes or so of this movie, and only woke up before the last forty minutes or so, the truth is that you wouldn't miss much."
Star Wars,STAR WARS: EPISODE II - ATTACK OF THE CLONES,"The film is probably worth seeing for the sheer spectacle of it all, for the sake of obtaining valuable information, and for finding more closure on a story that has always been missing several pieces."
Star Wars,STAR WARS: EPISODE II - ATTACK OF THE CLONES,This is the film Star Wars fans have been waiting for since 1980.
Star Wars,STAR WARS: EPISODE II - ATTACK OF THE CLONES,It's still got enough magic to coast on sheer goodwill.
Star Wars,STAR WARS: EPISODE II - ATTACK OF THE CLONES,"As bright as a light saber, George Lucas strikes back with stunning imagery and the best ending yet to his popular series."
Star Wars,STAR WARS: EPISODE II - ATTACK OF THE CLONES,"The battling Yoda looks ludicrous, like Kermit the Frog in a Matrix fight scene."
Star Wars,STAR WARS: EPISODE II - ATTACK OF THE CLONES,"less Jar Jar, no discussion of taxes and trade blockades, and more Jedis, violence, and sex appeal"
Star Wars,STAR WARS: EPISODE II - ATTACK OF THE CLONES,"Lucas has never been able to conjure another Han Solo, a character who could, with simply a wink, remind us that this was just an overgrown Saturday afternoon serial."
Star Wars,STAR WARS: EPISODE II - ATTACK OF THE CLONES,"In the end, what I appreciated most was the unpredictability of it all."
Star Wars,STAR WARS: EPISODE II - ATTACK OF THE CLONES,"Clones largely brings everything together, deepening the arc of the entire story ... and restoring the mythological grandeur that helped establish the series in the first place."
Star Wars,STAR WARS: EPISODE II - ATTACK OF THE CLONES,"What Lucas needs to wrap up this franchise properly is a return to the fundamentals: less overplotted hooey, more thick blue liquid."
Star Wars,STAR WARS: EPISODE II - ATTACK OF THE CLONES,Action Good! Love Bad!
Star Wars,STAR WARS: EPISODE II - ATTACK OF THE CLONES,"Attack of the Clones is light years ahead of its predecessor and a return to the fun Saturday matinee feel that the original films possessed. There's a bunch of surprises, and a good mix of action, laughs, romance, and suspense."
Star Wars,STAR WARS: EPISODE II - ATTACK OF THE CLONES,Mostly it flatlines.
Star Wars,STAR WARS: EPISODE II - ATTACK OF THE CLONES,"Ewan McGregor neither sings, dances nor takes off his clothes in Star Wars: Episode 2. There are millions of dollars worth of often breathtaking special effects and about $1.75 worth of dialogue."
